countryISO3,countryName,year,classification,economicActivity,employment,hoursWorked,sourceEmp,sourceNoteEmp,classifNoteEmp,statusNoteEmp,indicatorNoteEmp,sourceHrs,sourceNoteHrs,statusNoteHrs,statusNoteHrs,indicatorNoteHrs
AGO,Angola,2004,ISIC-Rev.4,agriculture; forestry and fishing,1617067.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,mining and quarrying,48374.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,manufacturing,135332.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,"electricity; gas, steam and air conditioning supply",12938.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,"water supply; sewerage, waste management and remediation activities",2716.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,construction,207317.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,wholesale and retail trade; repair of motor vehicles and motorcycles,1121058.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,transportation and storage,132421.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,accommodation and food service activities,35195.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,information and communication,13048.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,financial and insurance activities,8035.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,real estate activities,217.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,"professional, scientific and technical activities",13784.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,administrative and support service activities,68216.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,public administration and defence; compulsory social security,416674.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,education,265912.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,human health and social work activities,163653.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,"arts, entertainment and recreation",7396.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,other service activities,101495.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,97919.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,activities of extraterritorial organizations and bodies,2428.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2004,ISIC-Rev.4,not elsewhere classified,223.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,"agriculture, hunting and forestry",2568163.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,fishing,26763.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,mining and quarrying,40191.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,manufacturing,116755.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,"electricity, gas and water supply",14390.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,construction,261094.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,"wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",1142087.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,hotels and restaurants,29304.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,"transport, storage and communications",208916.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,financial intermediation,26000.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,"real estate, renting and business activities",93050.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,public administration and defence; compulsory social security,308767.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,education,241869.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,health and social work,97530.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,"other community, social and personal service activities",229617.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,activities of private households as employers and undifferentiated production activities of private households,87963.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,extraterritorial organizations and bodies,3109.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Unreliable,,,,,,
AGO,Angola,2009,ISIC-Rev.3.1,not elsewhere classified,83998.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,agriculture; forestry and fishing,3477912.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,mining and quarrying,70421.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,manufacturing,111764.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,"electricity; gas, steam and air conditioning supply",11004.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,"water supply; sewerage, waste management and remediation activities",5708.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,construction,341819.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,wholesale and retail trade; repair of motor vehicles and motorcycles,1235700.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,transportation and storage,165536.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,accommodation and food service activities,46452.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,information and communication,15821.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,financial and insurance activities,38218.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,real estate activities,,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,Unreliable,,,,,,
AGO,Angola,2011,ISIC-Rev.4,"professional, scientific and technical activities",9977.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,administrative and support service activities,87661.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,public administration and defence; compulsory social security,449240.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,education,315758.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,human health and social work activities,135835.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,"arts, entertainment and recreation",28965.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,other service activities,88376.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,123962.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2011,ISIC-Rev.4,activities of extraterritorial organizations and bodies,27802.0,,HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
AGO,Angola,2010,ISIC-Rev.4,agriculture; forestry and fishing,3060819.0,,LFS - Inquérito ao Emprego,,,,,,,,,
AGO,Angola,2010,ISIC-Rev.4,manufacturing,150515.0,,LFS - Inquérito ao Emprego,,,,,,,,,
AGO,Angola,2010,ISIC-Rev.4,"electricity; gas, steam and air conditioning supply",360.0,,LFS - Inquérito ao Emprego,,,,,,,,,
AGO,Angola,2010,ISIC-Rev.4,"water supply; sewerage, waste management and remediation activities",31770.0,,LFS - Inquérito ao Emprego,,,,,,,,,
AGO,Angola,2010,ISIC-Rev.4,construction,8405.0,,LFS - Inquérito ao Emprego,,,,,,,,,
AGO,Angola,2010,ISIC-Rev.4,wholesale and retail trade; repair of motor vehicles and motorcycles,266548.0,,LFS - Inquérito ao Emprego,,,,,,,,,
AGO,Angola,2010,ISIC-Rev.4,transportation and storage,1251137.0,,LFS - Inquérito ao Emprego,,,,,,,,,
AGO,Angola,2010,ISIC-Rev.4,accommodation and food service activities,41039.0,,LFS - Inquérito ao Emprego,,,,,,,,,
AGO,Angola,2010,ISIC-Rev.4,information and communication,183420.0,,LFS - Inquérito ao Emprego,,,,,,,,,
AGO,Angola,2010,ISIC-Rev.4,financial and insurance activities,57714.0,,LFS - Inquérito ao Emprego,,,,,,,,,
AGO,Angola,2010,ISIC-Rev.4,"professional, scientific and technical activities",21377.0,,LFS - Inquérito ao Emprego,,,,,,,,,
